repo_name,owner_name,full_name,owner_type,description,topics,created_at,size_kb,default_branch,default_branch_commit_sha,forks,stargazers,subscribers,license_key,license_name,license_spdx_id,license_url,language,c_ratio,cpp_ratio,makefile_ratio,cmake_ratio,starlark_ratio,meson_ratio,ninja_ratio,qmake_ratio,c_cpp_ratio,build_lang_ratio,total_lang_kb,html_url,git_url,ssh_url,clone_url,zip_default_branch_url,homepage
Windows-driver-samples,microsoft,microsoft/Windows-driver-samples,Organization,This repo contains driver samples prepared for use with Microsoft Visual Studio and the Windows Driver Kit (WDK). It contains both Universal Windows Driver and desktop-only driver samples.,,2015-03-06T22:16:09Z,165564,main,57ecdd5d16347ef3bc1348a164ce90288c44c243,4947,7056,580,ms-pl,Microsoft Public License,MS-PL,https://api.github.com/licenses/ms-pl,C,0.704319606300664,0.2834542411433208,0.00023246546885631646,0.0,0.0,0.0,0.0,0.0,0.9877738474439848,0.00023246546885631646,39416.9765625,https://github.com/microsoft/Windows-driver-samples,git://github.com/microsoft/Windows-driver-samples.git,git@github.com:microsoft/Windows-driver-samples.git,https://github.com/microsoft/Windows-driver-samples.git,https://github.com/microsoft/Windows-driver-samples/archive/refs/heads/main.zip,
tpotce,telekom-security,telekom-security/tpotce,Organization,🍯 T-Pot - The All In One Multi Honeypot Platform 🐝,"deception,docker,elk,honeypot,network-security,security,t-pot",2014-11-28T16:57:47Z,331228,master,f6398f9cbb88a632c72276024854b8002c791496,1097,7028,198,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.5769208702280483,0.0,0.0019015406304044326,0.0,0.0,0.0,0.0,0.0,0.5769208702280483,0.0019015406304044326,357.4404296875,https://github.com/telekom-security/tpotce,git://github.com/telekom-security/tpotce.git,git@github.com:telekom-security/tpotce.git,https://github.com/telekom-security/tpotce.git,https://github.com/telekom-security/tpotce/archive/refs/heads/master.zip,
jerryscript,jerryscript-project,jerryscript-project/jerryscript,Organization,Ultra-lightweight JavaScript engine for the Internet of Things.,"internet-of-things,iot,javascript,javascript-engine,jerryscript,runtime",2015-04-03T01:10:31Z,62003,master,50200152feb724a74a5f64e44d7885151537cfad,674,7026,192,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.7048860725562303,0.0009272729259890097,0.0008107310557623512,0.009827597413989971,0.0,0.0,0.0,0.0,0.7058133454822193,0.010638328469752323,8488.4326171875,https://github.com/jerryscript-project/jerryscript,git://github.com/jerryscript-project/jerryscript.git,git@github.com:jerryscript-project/jerryscript.git,https://github.com/jerryscript-project/jerryscript.git,https://github.com/jerryscript-project/jerryscript/archive/refs/heads/master.zip,https://jerryscript.net
Paddle-Lite,PaddlePaddle,PaddlePaddle/Paddle-Lite,Organization,PaddlePaddle High Performance Deep Learning Inference Engine for Mobile and Edge (飞桨高性能深度学习端侧推理引擎）,"arm,baidu,deep-learning,embedded,fpga,mali,mdl,mobile,mobile-deep-learning,neural-network",2017-09-20T11:41:42Z,329711,develop,e57bd770a358497fd81a960dfe0052519bce9caa,1609,6997,338,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.036470406699537064,0.82335632229779,0.0,0.01872141027444721,0.0,0.0,0.0,0.0,0.859826728997327,0.01872141027444721,28973.083984375,https://github.com/PaddlePaddle/Paddle-Lite,git://github.com/PaddlePaddle/Paddle-Lite.git,git@github.com:PaddlePaddle/Paddle-Lite.git,https://github.com/PaddlePaddle/Paddle-Lite.git,https://github.com/PaddlePaddle/Paddle-Lite/archive/refs/heads/develop.zip,https://www.paddlepaddle.org.cn/lite
RTranslator,niedev,niedev/RTranslator,User,Open source real-time translation app for Android that runs locally,"android,android-app,bluetooth-le,mobile-app,nllb,offline,onnx,onnxruntime,realtime-translator,sentencepiece,transformers,translation,translator,whisper",2020-03-30T18:40:55Z,27190,v2.00,2752f69b8a20e5bee8b3ae811f011822c23e1461,528,6988,52,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0,0.8503790012984943,0.0,0.002188823205087699,0.0,0.0,0.0,0.0,0.8503790012984943,0.002188823205087699,9541.5498046875,https://github.com/niedev/RTranslator,git://github.com/niedev/RTranslator.git,git@github.com:niedev/RTranslator.git,https://github.com/niedev/RTranslator.git,https://github.com/niedev/RTranslator/archive/refs/heads/v2.00.zip,
slambook,gaoxiang12,gaoxiang12/slambook,User,,slam,2016-06-27T06:19:11Z,189302,master,853abac78495533dfbe3e4e8d4619017111d5842,3272,6984,272,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.00195037023977433,0.8085662023977433,0.0,0.17971137458862246,0.0,0.0,0.0,0.0,0.8105165726375176,0.17971137458862246,531.75,https://github.com/gaoxiang12/slambook,git://github.com/gaoxiang12/slambook.git,git@github.com:gaoxiang12/slambook.git,https://github.com/gaoxiang12/slambook.git,https://github.com/gaoxiang12/slambook/archive/refs/heads/master.zip,
sqlite,sqlite,sqlite/sqlite,User,Official Git mirror of the SQLite source tree,,2019-03-18T12:21:01Z,431642,master,9591d3fe93936533c8c3b0dc4d025ac999539e11,1050,6979,124,other,Other,NOASSERTION,,C,0.81247620517131,0.00043652623775022756,0.015226417083458009,0.0,0.0,0.0,0.0,0.0,0.8129127314090602,0.015226417083458009,17183.3349609375,https://github.com/sqlite/sqlite,git://github.com/sqlite/sqlite.git,git@github.com:sqlite/sqlite.git,https://github.com/sqlite/sqlite.git,https://github.com/sqlite/sqlite/archive/refs/heads/master.zip,
wabt,WebAssembly,WebAssembly/wabt,Organization,The WebAssembly Binary Toolkit,webassembly,2015-09-14T18:14:23Z,25330,main,ea193b40d6d4a1a697d68ae855b2b3b3e263b377,711,6974,153,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.07863743117853156,0.8444295999691988,0.003229507565548839,0.010900935586955684,0.0,0.0,0.0,0.0,0.9230670311477304,0.014130443152504524,2536.42578125,https://github.com/WebAssembly/wabt,git://github.com/WebAssembly/wabt.git,git@github.com:WebAssembly/wabt.git,https://github.com/WebAssembly/wabt.git,https://github.com/WebAssembly/wabt/archive/refs/heads/main.zip,
AndFix,alibaba,alibaba/AndFix,Organization,AndFix is a library that offer hot-fix for Android App.,"android,hotfix",2015-09-15T02:26:39Z,15890,master,0351a4bc38a7d30bc61a6d3e74777d4eff4ad5e9,1598,6974,450,other,Other,NOASSERTION,,C++,0.1048976776270407,0.6196826856748678,0.006723384686134743,0.0,0.0,0.0,0.0,0.0,0.7245803633019084,0.006723384686134743,106.1767578125,https://github.com/alibaba/AndFix,git://github.com/alibaba/AndFix.git,git@github.com:alibaba/AndFix.git,https://github.com/alibaba/AndFix.git,https://github.com/alibaba/AndFix/archive/refs/heads/master.zip,
itlwm,OpenIntelWireless,OpenIntelWireless/itlwm,Organization,Intel Wi-Fi Drivers for macOS,"intel-wifi,itlwm,kernel-extension,kext,macos",2020-02-19T16:04:41Z,32418,master,53c51c2cdd6e4b69beb91f310d74c53422b0f8bd,676,6973,247,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,0.557189611181169,0.4418844734688799,0.0,0.0,0.0,0.0,0.0,0.0,0.999074084650049,0.0,4018.4052734375,https://github.com/OpenIntelWireless/itlwm,git://github.com/OpenIntelWireless/itlwm.git,git@github.com:OpenIntelWireless/itlwm.git,https://github.com/OpenIntelWireless/itlwm.git,https://github.com/OpenIntelWireless/itlwm/archive/refs/heads/master.zip,https://OpenIntelWireless.github.io/itlwm/
design_patterns,me115,me115/design_patterns,User,图说设计模式,,2014-10-02T09:31:56Z,5122,master,0cbd7856a83d3ae98f549fc1da715cc1b7ec1bbe,1805,6946,269,other,Other,NOASSERTION,,C++,0.0,0.6525445700080829,0.05153192722392521,0.0,0.0,0.0,0.0,0.0,0.6525445700080829,0.05153192722392521,128.068359375,https://github.com/me115/design_patterns,git://github.com/me115/design_patterns.git,git@github.com:me115/design_patterns.git,https://github.com/me115/design_patterns.git,https://github.com/me115/design_patterns/archive/refs/heads/master.zip,http://design-patterns.readthedocs.org/zh_CN/latest/index.html#
CMake,Kitware,Kitware/CMake,Organization,Mirror of CMake upstream repository,,2010-02-26T18:26:53Z,163626,master,bf65f817cf8e5d20ba125371527cc2be7ae351bd,2546,6946,184,other,Other,NOASSERTION,,C,0.4092238377702371,0.3055423418476311,0.0002732570582669804,0.25809933255397755,0.0,0.0,0.0,0.0,0.7147661796178683,0.2583725896122445,42567.3759765625,https://github.com/Kitware/CMake,git://github.com/Kitware/CMake.git,git@github.com:Kitware/CMake.git,https://github.com/Kitware/CMake.git,https://github.com/Kitware/CMake/archive/refs/heads/master.zip,https://gitlab.kitware.com/cmake/cmake
Waybar,Alexays,Alexays/Waybar,User,Highly customizable Wayland bar for Sway and Wlroots based compositors. :v: :tada:,"bar,gtk,i3status,statusbar,sway,wayland,wlroots",2018-08-08T21:53:36Z,4827,master,5346649fc68f18eb323bbfe705b3f4194fcfd743,725,6938,39,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0051925623044827484,0.9455997393799415,0.00042288110462809433,0.0,0.0,0.0276115257550255,0.0,0.0,0.9507923016844242,0.028034406859653593,935.26953125,https://github.com/Alexays/Waybar,git://github.com/Alexays/Waybar.git,git@github.com:Alexays/Waybar.git,https://github.com/Alexays/Waybar.git,https://github.com/Alexays/Waybar/archive/refs/heads/master.zip,
GloVe,stanfordnlp,stanfordnlp/GloVe,Organization,"Software in C and data files for the popular GloVe model for distributed word representations, a.k.a. word vectors or embeddings",,2015-09-01T17:21:18Z,246,master,540a09cb1b65c58fd84629346b44480d7e14dd62,1521,6921,230,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.7068404588112618,0.0,0.01910323253388947,0.0,0.0,0.0,0.0,0.0,0.7068404588112618,0.01910323253388947,93.65234375,https://github.com/stanfordnlp/GloVe,git://github.com/stanfordnlp/GloVe.git,git@github.com:stanfordnlp/GloVe.git,https://github.com/stanfordnlp/GloVe.git,https://github.com/stanfordnlp/GloVe/archive/refs/heads/master.zip,
libhv,ithewei,ithewei/libhv,User,🔥 比libevent/libuv/asio更易用的网络库。A c/c++ network library for developing TCP/UDP/SSL/HTTP/WebSocket/MQTT client/server.,"curl,epoll,http-client,http-server,https,iocp,kcp,mqtt,openssl,requests,webserver,websocket,websocket-client,websocket-server,wrk",2018-08-28T05:47:15Z,6436,master,fd2ad2847c8b17f6ec797a739ff1493674e62d53,1260,6902,137,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C,0.5885280419463781,0.3210692733941867,0.014656427173338161,0.04769219364560272,0.007656810655383646,0.0,0.0,0.0,0.9095973153405649,0.07000543147432452,1370.052734375,https://github.com/ithewei/libhv,git://github.com/ithewei/libhv.git,git@github.com:ithewei/libhv.git,https://github.com/ithewei/libhv.git,https://github.com/ithewei/libhv/archive/refs/heads/master.zip,https://github.com/ithewei/libhv/wiki
proxychains,haad,haad/proxychains,User,"proxychains - a tool that forces any TCP connection made by any given application to follow through proxy like TOR or any other SOCKS4, SOCKS5 or HTTP(S) proxy.  Supported auth-types: ""user/pass"" for SOCKS4/5, ""basic"" for HTTP.",,2011-02-25T12:27:05Z,538,master,2ec9e1d7ca7e7d37f8eb67181e2c6580a7fdf3d0,631,6888,146,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,0.9112479591112373,0.0,0.04413643785050046,0.0,0.0,0.0,0.0,0.0,0.9112479591112373,0.04413643785050046,55.02734375,https://github.com/haad/proxychains,git://github.com/haad/proxychains.git,git@github.com:haad/proxychains.git,https://github.com/haad/proxychains.git,https://github.com/haad/proxychains/archive/refs/heads/master.zip,http://proxychains.sourceforge.net/
winfile,microsoft,microsoft/winfile,Organization,Original Windows File Manager (winfile) with enhancements,,2018-04-02T17:27:37Z,2929,master,776252defad0bce355992ef65e4abe144f22c9b0,709,6881,213,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.8626699450854174,0.12917717887151015,0.001366933919772776,0.0,0.0,0.0,0.0,0.0,0.9918471239569274,0.001366933919772776,1523.1396484375,https://github.com/microsoft/winfile,git://github.com/microsoft/winfile.git,git@github.com:microsoft/winfile.git,https://github.com/microsoft/winfile.git,https://github.com/microsoft/winfile/archive/refs/heads/master.zip,
hekate,CTCaer,CTCaer/hekate,User,hekate - A GUI based Nintendo Switch Bootloader,"bootloader,hekate,nintendo-switch-bootloader,nyx,tools,uefi",2018-05-01T12:25:02Z,4773,master,3250b2e32a4203bfdcce8b04f621eeb94f93a878,583,6828,270,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,0.959324011270274,0.034312549717332295,0.0036650402900152415,0.0,0.0,0.0,0.0,0.0,0.9936365609876063,0.0036650402900152415,5146.28125,https://github.com/CTCaer/hekate,git://github.com/CTCaer/hekate.git,git@github.com:CTCaer/hekate.git,https://github.com/CTCaer/hekate.git,https://github.com/CTCaer/hekate/archive/refs/heads/master.zip,
immortalwrt,immortalwrt,immortalwrt/immortalwrt,Organization,An opensource OpenWrt variant for mainland China users.,,2019-08-22T09:22:38Z,745125,master,ed5459dada728c288c7cde6a14f3670801fdf75e,1899,6804,84,other,Other,NOASSERTION,,C,0.6350238272964412,0.003056220870450871,0.1816789583622635,0.00016540631280635213,0.0,0.0,0.0,0.0,0.6380800481668921,0.18184436467506984,16336.4287109375,https://github.com/immortalwrt/immortalwrt,git://github.com/immortalwrt/immortalwrt.git,git@github.com:immortalwrt/immortalwrt.git,https://github.com/immortalwrt/immortalwrt.git,https://github.com/immortalwrt/immortalwrt/archive/refs/heads/master.zip,https://downloads.immortalwrt.org
naiveproxy,klzgrad,klzgrad/naiveproxy,User,Make a fortune quietly,,2018-01-27T16:02:33Z,332236,master,42ea664ccef55ce877f3709fd0d8666e5eece313,894,6791,118,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C++,0.012700591321767834,0.8165150709997403,1.1192927329132314e-05,0.0,0.0049563389846831495,0.0,0.0,0.0,0.8292156623215081,0.0049675319120122815,33503.2998046875,https://github.com/klzgrad/naiveproxy,git://github.com/klzgrad/naiveproxy.git,git@github.com:klzgrad/naiveproxy.git,https://github.com/klzgrad/naiveproxy.git,https://github.com/klzgrad/naiveproxy/archive/refs/heads/master.zip,
ArduinoJson,bblanchon,bblanchon/ArduinoJson,User,📟 JSON library for Arduino and embedded C++. Simple and efficient.,"arduino,arduino-library,c-plus-plus,embedded,esp32,esp8266,iot,json",2014-01-10T15:54:52Z,6289,7.x,de05814294630649ed672b85c55eb49e9442966b,1128,6784,198,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.00023607407588619516,0.9834778726423172,0.0004813220148249627,0.011472833133546982,0.0,0.0,0.0,0.0,0.9837139467182033,0.011954155148371946,1596.7578125,https://github.com/bblanchon/ArduinoJson,git://github.com/bblanchon/ArduinoJson.git,git@github.com:bblanchon/ArduinoJson.git,https://github.com/bblanchon/ArduinoJson.git,https://github.com/bblanchon/ArduinoJson/archive/refs/heads/7.x.zip,https://arduinojson.org
ORB_SLAM3,UZ-SLAMLab,UZ-SLAMLab/ORB_SLAM3,Organization,"ORB-SLAM3: An Accurate Open-Source Library for Visual, Visual-Inertial and Multi-Map SLAM",slam-algorithms,2020-07-18T07:47:46Z,183277,master,4452a3c4ab75b1cde34e5505a36ec3f9edcdc4c4,2589,6767,128,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.0,0.9795681380169257,0.0,0.00972110386292903,0.0,0.0,0.0,0.0,0.9795681380169257,0.00972110386292903,1519.6279296875,https://github.com/UZ-SLAMLab/ORB_SLAM3,git://github.com/UZ-SLAMLab/ORB_SLAM3.git,git@github.com:UZ-SLAMLab/ORB_SLAM3.git,https://github.com/UZ-SLAMLab/ORB_SLAM3.git,https://github.com/UZ-SLAMLab/ORB_SLAM3/archive/refs/heads/master.zip,
libimobiledevice,libimobiledevice,libimobiledevice/libimobiledevice,Organization,A cross-platform protocol library to communicate with iOS devices,"c,ios,library,lockdownd,protocol",2013-02-13T14:33:15Z,3186,master,c8cdf20fe20b0c46ed7d9a9386bed03301ddbfa5,1350,6766,252,lgpl-2.1,GNU Lesser General Public License v2.1,LGPL-2.1,https://api.github.com/licenses/lgpl-2.1,C,0.8619546744054298,0.0,0.008158404437199604,0.0,0.0,0.0,0.0,0.0,0.8619546744054298,0.008158404437199604,1349.7392578125,https://github.com/libimobiledevice/libimobiledevice,git://github.com/libimobiledevice/libimobiledevice.git,git@github.com:libimobiledevice/libimobiledevice.git,https://github.com/libimobiledevice/libimobiledevice.git,https://github.com/libimobiledevice/libimobiledevice/archive/refs/heads/master.zip,https://libimobiledevice.org
JUCE,juce-framework,juce-framework/JUCE,Organization,"JUCE is an open-source cross-platform C++ application framework for desktop and mobile applications, including VST, VST3, AU, AUv3, LV2 and AAX audio plug-ins.","aax,au,audio,audiounit,auv3,c-plus-plus,cpp,framework,juce,plugin,vst,vst3",2012-03-31T11:19:43Z,270080,master,51d11a2be6d5c97ccf12b4e5e827006e19f0555a,1764,6761,260,other,Other,NOASSERTION,,C++,0.16496591170371683,0.7793335502323273,0.0015528969741372021,0.02649816770654584,0.0,0.0,0.0,0.0,0.9442994619360442,0.028051064680683042,49697.3115234375,https://github.com/juce-framework/JUCE,git://github.com/juce-framework/JUCE.git,git@github.com:juce-framework/JUCE.git,https://github.com/juce-framework/JUCE.git,https://github.com/juce-framework/JUCE/archive/refs/heads/master.zip,https://juce.com
winmerge,WinMerge,WinMerge/winmerge,Organization,"WinMerge is an Open Source differencing and merging tool for Windows. WinMerge can compare both folders and files, presenting differences in a visual text format that is easy to understand and handle.","c-plus-plus,compare-files,csv,csv-comparison,csv-diff,csv-files,diff,editor,image,image-comparison,image-diff,merge,mfc,tsv,tsv-diff,tsv-files,webpage-diff,win32,windows,winmerge",2014-11-11T16:38:42Z,496126,master,17f8c37423904ae08c7ae61dd0ea7418b38f9542,812,6740,98,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C++,0.14763688417772103,0.6626350523049905,0.0005282286177167601,0.0,0.0,0.0,0.0,0.0,0.8102719364827116,0.0005282286177167601,6317.177734375,https://github.com/WinMerge/winmerge,git://github.com/WinMerge/winmerge.git,git@github.com:WinMerge/winmerge.git,https://github.com/WinMerge/winmerge.git,https://github.com/WinMerge/winmerge/archive/refs/heads/master.zip,https://winmerge.org/
azerothcore-wotlk,azerothcore,azerothcore/azerothcore-wotlk,Organization,Complete Open Source and Modular solution for MMO,"azerothcore,emulator,game,game-server,gaming,hacktoberfest,mangos,mmorpg,mmorpg-game,mmorpg-server,modular,scriptdev2,server,sunwellcore,trinitycore,world-of-warcraft,wow",2016-06-26T08:40:05Z,1151389,master,118c426f7425af5a7c664ae179c16c6aa70d5a6b,2684,6729,182,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,C++,0.04062439826903855,0.9475127538281986,0.0,0.006500490525343408,0.0,0.0,0.0,0.0,0.9881371520972371,0.006500490525343408,25961.6826171875,https://github.com/azerothcore/azerothcore-wotlk,git://github.com/azerothcore/azerothcore-wotlk.git,git@github.com:azerothcore/azerothcore-wotlk.git,https://github.com/azerothcore/azerothcore-wotlk.git,https://github.com/azerothcore/azerothcore-wotlk/archive/refs/heads/master.zip,http://www.azerothcore.org
